,_merge,id.bioguide,handle,name.official_full,bio.gender,terms,week1,week2,week3,week4,week5,week6,week7,week8,week9
10,left_only,B001245,,Madeleine Z. Bordallo,F,"[{u'end': u'2005-01-03', u'district': 0, u'url': u'http://www.house.gov/bordallo', u'start': u'2003-01-07', u'state': u'GU', u'party': u'Democrat', u'type': u'rep'}, {u'end': u'2007-01-03', u'district': 0, u'url': u'http://www.house.gov/bordallo', u'start': u'2005-01-04', u'state': u'GU', u'party': u'Democrat', u'type': u'rep'}, {u'end': u'2009-01-03', u'district': 0, u'url': u'http://www.house.gov/bordallo', u'start': u'2007-01-04', u'state': u'GU', u'party': u'Democrat', u'type': u'rep'}, {u'end': u'2011-01-03', u'district': 0, u'url': u'http://www.house.gov/bordallo', u'start': u'2009-01-06', u'state': u'GU', u'party': u'Democrat', u'type': u'rep'}, {u'fax': u'202-226-0341', u'end': u'2013-01-03', u'district': 0, u'office': u'2441 Rayburn House Office Building', u'phone': u'202-225-1188', u'url': u'http://www.house.gov/bordallo', u'start': u'2011-01-05', u'state': u'GU', u'address': u'2441 Rayburn HOB; Washington DC 20515-5301', u'party': u'Democrat', u'type': u'rep', u'contact_form': u'http://www.house.gov/bordallo/IMA/issue.htm'}, {u'rss_url': u'http://bordallo.house.gov/rss.xml', u'fax': u'202-226-0341', u'end': u'2015-01-03', u'district': 0, u'office': u'2441 Rayburn House Office Building', u'phone': u'202-225-1188', u'url': u'http://bordallo.house.gov', u'start': u'2013-01-03', u'state': u'GU', u'address': u'2441 Rayburn HOB; Washington DC 20515-5301', u'party': u'Democrat', u'type': u'rep', u'contact_form': u'https://bordallo.house.gov/contact-me'}, {u'rss_url': u'http://bordallo.house.gov/rss.xml', u'fax': u'202-226-0341', u'end': u'2017-01-03', u'district': 0, u'office': u'2441 Rayburn House Office Building', u'phone': u'202-225-1188', u'url': u'http://bordallo.house.gov', u'start': u'2015-01-06', u'state': u'GU', u'address': u'2441 Rayburn HOB; Washington DC 20515-5301', u'party': u'Democrat', u'type': u'rep', u'contact_form': u'https://bordallo.house.gov/contact-me'}]",,,,,,,,,
11,left_only,C001075,,Bill Cassidy,M,"[{u'end': u'2011-01-03', u'district': 6, u'url': u'http://cassidy.house.gov', u'start': u'2009-01-06', u'state': u'LA', u'party': u'Republican', u'type': u'rep'}, {u'fax': u'202-225-7313', u'end': u'2013-01-03', u'district': 6, u'office': u'1535 Longworth House Office Building', u'phone': u'202-225-3901', u'url': u'http://cassidy.house.gov', u'start': u'2011-01-05', u'state': u'LA', u'address': u'1535 Longworth HOB; Washington DC 20515-1806', u'party': u'Republican', u'type': u'rep', u'contact_form': u'https://forms.house.gov/cassidy/contact-form.shtml'}, {u'rss_url': u'http://cassidy.house.gov/rss.xml', u'fax': u'202-225-7313', u'end': u'2015-01-03', u'district': 6, u'office': u'1131 Longworth House Office Building', u'phone': u'202-225-3901', u'url': u'http://cassidy.house.gov', u'start': u'2013-01-03', u'state': u'LA', u'address': u'1131 Longworth HOB; Washington DC 20515-1806', u'party': u'Republican', u'type': u'rep', u'contact_form': u'https://cassidy.house.gov/contact/email-me'}, {u'end': u'2021-01-03', u'office': u'703 Hart Senate Office Building', u'phone': u'202-224-5824', u'url': u'http://www.cassidy.senate.gov', u'state_rank': u'junior', u'start': u'2015-01-06', u'state': u'LA', u'address': u'703 Hart Senate Office Building Washington DC 20510', u'party': u'Republican', u'type': u'sen', u'class': 2}]",,,,,,,,,
12,left_only,C001049,,Wm. Lacy Clay,M,"[{u'end': u'2003-01-03', u'district': 1, u'start': u'2001-01-03', u'state': u'MO', u'party': u'Democrat', u'type': u'rep'}, {u'end': u'2005-01-03', u'district': 1, u'url': u'http://www.house.gov/clay', u'start': u'2003-01-07', u'state': u'MO', u'party': u'Democrat', u'type': u'rep'}, {u'end': u'2007-01-03', u'district': 1, u'url': u'http://www.house.gov/clay', u'start': u'2005-01-04', u'state': u'MO', u'party': u'Democrat', u'type': u'rep'}, {u'end': u'2009-01-03', u'district': 1, u'url': u'http://www.house.gov/clay', u'start': u'2007-01-04', u'state': u'MO', u'party': u'Democrat', u'type': u'rep'}, {u'end': u'2011-01-03', u'district': 1, u'url': u'http://www.house.gov/clay', u'start': u'2009-01-06', u'state': u'MO', u'party': u'Democrat', u'type': u'rep'}, {u'fax': u'202-226-3717', u'end': u'2013-01-03', u'district': 1, u'office': u'2418 Rayburn House Office Building', u'phone': u'202-225-2406', u'url': u'http://www.house.gov/clay', u'start': u'2011-01-05', u'state': u'MO', u'address': u'2418 Rayburn HOB; Washington DC 20515-2501', u'party': u'Democrat', u'type': u'rep', u'contact_form': u'http://lacyclay.house.gov/contact.htm'}, {u'fax': u'202-226-3717', u'end': u'2015-01-03', u'district': 1, u'office': u'2418 Rayburn House Office Building', u'phone': u'202-225-2406', u'url': u'http://lacyclay.house.gov', u'start': u'2013-01-03', u'state': u'MO', u'address': u'2418 Rayburn HOB; Washington DC 20515-2501', u'party': u'Democrat', u'type': u'rep', u'contact_form': u'http://lacyclay.house.gov/contact-form/'}, {u'fax': u'202-226-3717', u'end': u'2017-01-03', u'district': 1, u'office': u'2428 Rayburn House Office Building', u'phone': u'202-225-2406', u'url': u'http://lacyclay.house.gov', u'start': u'2015-01-06', u'state': u'MO', u'address': u'2428 Rayburn HOB; Washington DC 20515-2501', u'party': u'Democrat', u'type': u'rep', u'contact_form': u'http://lacyclay.house.gov/contact-form/'}]",,,,,,,,,
13,left_only,D000604,,Charles W. Dent,M,"[{u'end': u'2007-01-03', u'district': 15, u'start': u'2005-01-04', u'state': u'PA', u'party': u'Republican', u'type': u'rep'}, {u'end': u'2009-01-03', u'district': 15, u'url': u'http://dent.house.gov', u'start': u'2007-01-04', u'state': u'PA', u'party': u'Republican', u'type': u'rep'}, {u'end': u'2011-01-03', u'district': 15, u'url': u'http://dent.house.gov', u'start': u'2009-01-06', u'state': u'PA', u'party': u'Republican', u'type': u'rep'}, {u'fax': u'202-226-0778', u'end': u'2013-01-03', u'district': 15, u'office': u'1009 Longworth House Office Building', u'phone': u'202-225-6411', u'url': u'http://dent.house.gov', u'start': u'2011-01-05', u'state': u'PA', u'address': u'1009 Longworth HOB; Washington DC 20515-3815', u'party': u'Republican', u'type': u'rep', u'contact_form': u'http://dent.house.gov/verifyemail.shtml'}, {u'rss_url': u'http://dent.house.gov/?a=rss.feed', u'fax': u'202-226-0778', u'end': u'2015-01-03', u'district': 15, u'office': u'2455 Rayburn House Office Building', u'phone': u'202-225-6411', u'url': u'http://dent.house.gov', u'start': u'2013-01-03', u'state': u'PA', u'address': u'2455 Rayburn HOB; Washington DC 20515-3815', u'party': u'Republican', u'type': u'rep', u'contact_form': u'https://dent.house.gov/?p=ContactForm'}, {u'rss_url': u'http://dent.house.gov/?a=rss.feed', u'fax': u'202-226-0778', u'end': u'2017-01-03', u'district': 15, u'office': u'2211 Rayburn House Office Building', u'phone': u'202-225-6411', u'url': u'https://dent.house.gov', u'start': u'2015-01-06', u'state': u'PA', u'address': u'2211 Rayburn HOB; Washington DC 20515-3815', u'party': u'Republican', u'type': u'rep', u'contact_form': u'https://dent.house.gov/?p=ContactForm'}]",,,,,,,,,
14,left_only,M000689,,John L. Mica,M,"[{u'end': u'1995-01-03', u'district': 7, u'start': u'1993-01-05', u'state': u'FL', u'party': u'Republican', u'type': u'rep'}, {u'end': u'1997-01-03', u'district': 7, u'start': u'1995-01-04', u'state': u'FL', u'party': u'Republican', u'type': u'rep'}, {u'end': u'1999-01-03', u'district': 7, u'start': u'1997-01-07', u'state': u'FL', u'party': u'Republican', u'type': u'rep'}, {u'end': u'2001-01-03', u'district': 7, u'start': u'1999-01-06', u'state': u'FL', u'party': u'Republican', u'type': u'rep'}, {u'end': u'2003-01-03', u'district': 7, u'start': u'2001-01-03', u'state': u'FL', u'party': u'Republican', u'type': u'rep'}, {u'end': u'2005-01-03', u'district': 7, u'url': u'http://www.house.gov/mica', u'start': u'2003-01-07', u'state': u'FL', u'party': u'Republican', u'type': u'rep'}, {u'end': u'2007-01-03', u'district': 7, u'url': u'http://www.house.gov/mica', u'start': u'2005-01-04', u'state': u'FL', u'party': u'Republican', u'type': u'rep'}, {u'end': u'2009-01-03', u'district': 7, u'url': u'http://www.house.gov/mica', u'start': u'2007-01-04', u'state': u'FL', u'party': u'Republican', u'type': u'rep'}, {u'end': u'2011-01-03', u'district': 7, u'url': u'http://www.house.gov/mica', u'start': u'2009-01-06', u'state': u'FL', u'party': u'Republican', u'type': u'rep'}, {u'fax': u'202-226-0821', u'end': u'2013-01-03', u'district': 7, u'office': u'2187 Rayburn House Office Building', u'phone': u'202-225-4035', u'url': u'http://www.house.gov/mica', u'start': u'2011-01-05', u'state': u'FL', u'address': u'2187 Rayburn HOB; Washington DC 20515-0907', u'party': u'Republican', u'type': u'rep', u'contact_form': u'http://www.house.gov/mica/messageform.shtml'}, {u'rss_url': u'http://mica.house.gov/common/rss/index.cfm?rss=25', u'fax': u'202-226-0821', u'end': u'2015-01-03', u'district': 7, u'office': u'2187 Rayburn House Office Building', u'phone': u'202-225-4035', u'url': u'http://mica.house.gov', u'start': u'2013-01-03', u'state': u'FL', u'address': u'2187 Rayburn HOB; Washington DC 20515-0907', u'party': u'Republican', u'type': u'rep', u'contact_form': u'https://mica.house.gov/contact-form'}, {u'rss_url': u'http://mica.house.gov/common/rss/index.cfm?rss=25', u'fax': u'202-226-0821', u'end': u'2017-01-03', u'district': 7, u'office': u'2187 Rayburn House Office Building', u'phone': u'202-225-4035', u'url': u'http://mica.house.gov', u'start': u'2015-01-06', u'state': u'FL', u'address': u'2187 Rayburn HOB; Washington DC 20515-0907', u'party': u'Republican', u'type': u'rep', u'contact_form': u'https://mica.house.gov/contact-form'}]",,,,,,,,,
15,left_only,M001144,,Jeff Miller,M,"[{u'end': u'2003-01-03', u'district': 1, u'start': u'2001-10-23', u'state': u'FL', u'party': u'Republican', u'type': u'rep'}, {u'end': u'2005-01-03', u'district': 1, u'url': u'http://www.house.gov/jeffmiller', u'start': u'2003-01-07', u'state': u'FL', u'party': u'Republican', u'type': u'rep'}, {u'end': u'2007-01-03', u'district': 1, u'url': u'http://www.house.gov/jeffmiller', u'start': u'2005-01-04', u'state': u'FL', u'party': u'Republican', u'type': u'rep'}, {u'end': u'2009-01-03', u'district': 1, u'url': u'http://www.house.gov/jeffmiller', u'start': u'2007-01-04', u'state': u'FL', u'party': u'Republican', u'type': u'rep'}, {u'end': u'2011-01-03', u'district': 1, u'url': u'http://www.house.gov/jeffmiller', u'start': u'2009-01-06', u'state': u'FL', u'party': u'Republican', u'type': u'rep'}, {u'fax': u'202-225-3414', u'end': u'2013-01-03', u'district': 1, u'office': u'2416 Rayburn House Office Building', u'phone': u'202-225-4136', u'url': u'http://www.house.gov/jeffmiller', u'start': u'2011-01-05', u'state': u'FL', u'address': u'2416 Rayburn HOB; Washington DC 20515-0901', u'party': u'Republican', u'type': u'rep', u'contact_form': u'http://jeffmiller.house.gov/index.cfm?FuseAction=Contact.Home'}, {u'rss_url': u'http://jeffmiller.house.gov/news/rss.aspx', u'fax': u'202-225-3414', u'end': u'2015-01-03', u'district': 1, u'office': u'336 Cannon House Office Building', u'phone': u'202-225-4136', u'url': u'http://jeffmiller.house.gov', u'start': u'2013-01-03', u'state': u'FL', u'address': u'336 Cannon HOB; Washington DC 20515-0901', u'party': u'Republican', u'type': u'rep', u'contact_form': u'https://jeffmiller.house.gov/contact/contactform.htm'}, {u'rss_url': u'http://jeffmiller.house.gov/news/rss.aspx', u'fax': u'202-225-3414', u'end': u'2017-01-03', u'district': 1, u'office': u'336 Cannon House Office Building', u'phone': u'202-225-4136', u'url': u'http://jeffmiller.house.gov', u'start': u'2015-01-06', u'state': u'FL', u'address': u'336 Cannon HOB; Washington DC 20515-0901', u'party': u'Republican', u'type': u'rep', u'contact_form': u'https://jeffmiller.house.gov/contact/contactform.htm'}]",,,,,,,,,
16,left_only,P000603,,Rand Paul,M,"[{u'rss_url': u'http://paul.senate.gov/rss/?p=news', u'fax': u'202-228-1373', u'end': u'2017-01-03', u'office': u'167 Russell Senate Office Building', u'phone': u'202-224-4343', u'url': u'https://www.paul.senate.gov', u'state_rank': u'junior', u'contact_form': u'http://www.paul.senate.gov/?p=contact', u'start': u'2011-01-05', u'state': u'KY', u'address': u'167 Russell Senate Office Building Washington DC 20510', u'party': u'Republican', u'type': u'sen', u'class': 3}]",,,,,,,,,
17,left_only,R000409,,Dana Rohrabacher,M,"[{u'end': u'1991-01-03', u'district': 42, u'start': u'1989-01-03', u'state': u'CA', u'party': u'Republican', u'type': u'rep'}, {u'end': u'1993-01-03', u'district': 42, u'start': u'1991-01-03', u'state': u'CA', u'party': u'Republican', u'type': u'rep'}, {u'end': u'1995-01-03', u'district': 45, u'start': u'1993-01-05', u'state': u'CA', u'party': u'Republican', u'type': u'rep'}, {u'end': u'1997-01-03', u'district': 45, u'start': u'1995-01-04', u'state': u'CA', u'party': u'Republican', u'type': u'rep'}, {u'end': u'1999-01-03', u'district': 45, u'start': u'1997-01-07', u'state': u'CA', u'party': u'Republican', u'type': u'rep'}, {u'end': u'2001-01-03', u'district': 45, u'start': u'1999-01-06', u'state': u'CA', u'party': u'Republican', u'type': u'rep'}, {u'end': u'2003-01-03', u'district': 45, u'start': u'2001-01-03', u'state': u'CA', u'party': u'Republican', u'type': u'rep'}, {u'end': u'2005-01-03', u'district': 46, u'url': u'http://www.house.gov/rohrabacher', u'start': u'2003-01-07', u'state': u'CA', u'party': u'Republican', u'type': u'rep'}, {u'end': u'2007-01-03', u'district': 46, u'url': u'http://www.house.gov/rohrabacher', u'start': u'2005-01-04', u'state': u'CA', u'party': u'Republican', u'type': u'rep'}, {u'end': u'2009-01-03', u'district': 46, u'url': u'http://www.house.gov/rohrabacher', u'start': u'2007-01-04', u'state': u'CA', u'party': u'Republican', u'type': u'rep'}, {u'end': u'2011-01-03', u'district': 46, u'url': u'http://www.house.gov/rohrabacher', u'start': u'2009-01-06', u'state': u'CA', u'party': u'Republican', u'type': u'rep'}, {u'fax': u'202-225-0145', u'end': u'2013-01-03', u'district': 46, u'office': u'2300 Rayburn House Office Building', u'phone': u'202-225-2415', u'url': u'http://www.house.gov/rohrabacher', u'start': u'2011-01-05', u'state': u'CA', u'address': u'2300 Rayburn HOB; Washington DC 20515-0546', u'party': u'Republican', u'type': u'rep', u'contact_form': u'http://rohrabacher.house.gov/Contact/Zip.htm'}, {u'rss_url': u'http://rohrabacher.house.gov/rss.xml', u'fax': u'202-225-0145', u'end': u'2015-01-03', u'district': 48, u'office': u'2300 Rayburn House Office Building', u'phone': u'202-225-2415', u'url': u'http://rohrabacher.house.gov', u'start': u'2013-01-03', u'state': u'CA', u'address': u'2300 Rayburn HOB; Washington DC 20515-0548', u'party': u'Republican', u'type': u'rep', u'contact_form': u'https://rohrabacher.house.gov/contact/email-me'}, {u'rss_url': u'http://rohrabacher.house.gov/rss.xml', u'fax': u'202-225-0145', u'end': u'2017-01-03', u'district': 48, u'office': u'2300 Rayburn House Office Building', u'phone': u'202-225-2415', u'url': u'http://rohrabacher.house.gov', u'start': u'2015-01-06', u'state': u'CA', u'address': u'2300 Rayburn HOB; Washington DC 20515-0548', u'party': u'Republican', u'type': u'rep', u'contact_form': u'https://rohrabacher.house.gov/contact/email-me'}]",,,,,,,,,
18,left_only,S001177,,Gregorio Kilili Camacho Sablan,M,"[{u'end': u'2011-01-03', u'district': 0, u'url': u'http://sablan.house.gov', u'party_affiliations': [{'start': '2009-01-06', 'end': '2009-02-23', 'party': 'Independent'}, {'start': '2009-02-23', 'end': '2011-01-03', 'party': 'Democrat'}], u'start': u'2009-01-06', u'state': u'MP', u'party': u'Democrat', u'type': u'rep'}, {u'fax': u'202-226-4249', u'end': u'2013-01-03', u'district': 0, u'office': u'423 Cannon House Office Building', u'phone': u'202-225-2646', u'url': u'http://sablan.house.gov', u'start': u'2011-01-05', u'state': u'MP', u'address': u'423 Cannon HOB; Washington DC 20515-5201', u'party': u'Democrat', u'type': u'rep', u'contact_form': u'https://forms.house.gov/sablan/contact-form.shtml'}, {u'rss_url': u'http://sablan.house.gov/rss.xml', u'fax': u'202-226-4249', u'end': u'2015-01-03', u'district': 0, u'office': u'423 Cannon House Office Building', u'phone': u'202-225-2646', u'url': u'http://sablan.house.gov', u'start': u'2013-01-03', u'state': u'MP', u'address': u'423 Cannon HOB; Washington DC 20515-5201', u'party': u'Democrat', u'type': u'rep', u'contact_form': u'http://sablan.house.gov/email-me'}, {u'rss_url': u'http://sablan.house.gov/rss.xml', u'fax': u'202-226-4249', u'end': u'2017-01-03', u'district': 0, u'office': u'423 Cannon House Office Building', u'phone': u'202-225-2646', u'url': u'http://sablan.house.gov', u'start': u'2015-01-06', u'state': u'MP', u'address': u'423 Cannon HOB; Washington DC 20515-5201', u'party': u'Independent', u'type': u'rep', u'contact_form': u'http://sablan.house.gov/email-me', u'caucus': u'Democrat'}]",,,,,,,,,
19,left_only,V000127,,David Vitter,M,"[{u'end': u'2001-01-03', u'district': 1, u'start': u'1999-06-08', u'state': u'LA', u'party': u'Republican', u'type': u'rep'}, {u'end': u'2003-01-03', u'district': 1, u'start': u'2001-01-03', u'state': u'LA', u'party': u'Republican', u'type': u'rep'}, {u'end': u'2005-01-03', u'district': 1, u'url': u'http://vitter.house.gov', u'start': u'2003-01-07', u'state': u'LA', u'party': u'Republican', u'type': u'rep'}, {u'end': u'2011-01-03', u'url': u'http://vitter.senate.gov/', u'start': u'2005-01-04', u'state': u'LA', u'party': u'Republican', u'type': u'sen', u'class': 3}, {u'rss_url': u'http://www.vitter.senate.gov/rss/feeds/?type=all', u'fax': u'202-228-5061', u'end': u'2017-01-03', u'office': u'516 Hart Senate Office Building', u'phone': u'202-224-4623', u'url': u'http://www.vitter.senate.gov', u'state_rank': u'senior', u'contact_form': u'http://www.vitter.senate.gov/contact/email-senator-vitter', u'start': u'2011-01-05', u'state': u'LA', u'address': u'516 Hart Senate Office Building Washington DC 20510', u'party': u'Republican', u'type': u'sen', u'class': 3}]",,,,,,,,,
20,left_only,G000556,,Alan Grayson,M,"[{u'end': u'2011-01-03', u'district': 8, u'url': u'http://grayson.house.gov', u'start': u'2009-01-06', u'state': u'FL', u'party': u'Democrat', u'type': u'rep'}, {u'rss_url': u'http://grayson.house.gov/rss.xml', u'fax': u'202-225-9742', u'end': u'2015-01-03', u'district': 9, u'office': u'430 Cannon House Office Building', u'phone': u'202-225-9889', u'url': u'http://grayson.house.gov', u'start': u'2013-01-03', u'state': u'FL', u'address': u'430 Cannon HOB; Washington DC 20515-0909', u'party': u'Democrat', u'type': u'rep', u'contact_form': u'https://grayson.house.gov/contact/email-me'}, {u'rss_url': u'http://grayson.house.gov/rss.xml', u'fax': u'202-225-9742', u'end': u'2017-01-03', u'district': 9, u'office': u'303 Cannon House Office Building', u'phone': u'202-225-9889', u'url': u'http://grayson.house.gov', u'start': u'2015-01-06', u'state': u'FL', u'address': u'303 Cannon HOB; Washington DC 20515-0909', u'party': u'Democrat', u'type': u'rep', u'contact_form': u'https://grayson.house.gov/contact/email-me'}]",,,,,,,,,
21,both,M001170,mccaskilloffice,Claire McCaskill,F,"[{u'fax': u'202-228-6326', u'end': u'2013-01-03', u'office': u'506 Hart Senate Office Building', u'phone': u'202-224-6154', u'url': u'http://mccaskill.senate.gov/', u'contact_form': u'http://www.mccaskill.senate.gov/?p=contact', u'start': u'2007-01-04', u'state': u'MO', u'address': u'506 HART SENATE OFFICE BUILDING WASHINGTON DC 20510', u'party': u'Democrat', u'type': u'sen', u'class': 1}, {u'rss_url': u'http://mccaskill.senate.gov/rss/?p=news', u'fax': u'202-228-6326', u'end': u'2019-01-03', u'office': u'730 Hart Senate Office Building', u'phone': u'202-224-6154', u'url': u'http://www.mccaskill.senate.gov', u'state_rank': u'senior', u'contact_form': u'http://www.mccaskill.senate.gov/?p=contact', u'start': u'2013-01-03', u'state': u'MO', u'address': u'730 Hart Senate Office Building Washington DC 20510', u'party': u'Democrat', u'type': u'sen', u'class': 1}]",-1.73087,-30.37182385,-8.9328975,-2.1084975,-0.586722,1.78935333333,-0.857143,-1.6571925,-0.748092
22,both,M000639,senatormenendez,Robert Menendez,M,"[{u'end': u'1995-01-03', u'district': 13, u'start': u'1993-01-05', u'state': u'NJ', u'party': u'Democrat', u'type': u'rep'}, {u'end': u'1997-01-03', u'district': 13, u'start': u'1995-01-04', u'state': u'NJ', u'party': u'Democrat', u'type': u'rep'}, {u'end': u'1999-01-03', u'district': 13, u'start': u'1997-01-07', u'state': u'NJ', u'party': u'Democrat', u'type': u'rep'}, {u'end': u'2001-01-03', u'district': 13, u'start': u'1999-01-06', u'state': u'NJ', u'party': u'Democrat', u'type': u'rep'}, {u'end': u'2003-01-03', u'district': 13, u'start': u'2001-01-03', u'state': u'NJ', u'party': u'Democrat', u'type': u'rep'}, {u'end': u'2005-01-03', u'district': 13, u'url': u'http://menendez.house.gov', u'start': u'2003-01-07', u'state': u'NJ', u'party': u'Democrat', u'type': u'rep'}, {u'end': u'2006-01-16', u'district': 13, u'url': u'http://menendez.house.gov', u'start': u'2005-01-04', u'state': u'NJ', u'party': u'Democrat', u'type': u'rep'}, {u'end': u'2007-01-03', u'url': u'http://menendez.senate.gov/', u'start': u'2006-01-18', u'state': u'NJ', u'party': u'Democrat', u'type': u'sen', u'class': 1}, {u'fax': u'202-228-2197', u'end': u'2013-01-03', u'office': u'528 Hart Senate Office Building', u'phone': u'202-224-4744', u'url': u'http://menendez.senate.gov/', u'contact_form': u'http://menendez.senate.gov/contact/', u'start': u'2007-01-04', u'state': u'NJ', u'address': u'528 HART SENATE OFFICE BUILDING WASHINGTON DC 20510', u'party': u'Democrat', u'type': u'sen', u'class': 1}, {u'rss_url': u'http://www.menendez.senate.gov/rss/feeds/index.cfm?type=news', u'fax': u'202-228-2197', u'end': u'2019-01-03', u'office': u'528 Hart Senate Office Building', u'phone': u'202-224-4744', u'url': u'http://www.menendez.senate.gov', u'state_rank': u'senior', u'contact_form': u'http://www.menendez.senate.gov/contact', u'start': u'2013-01-03', u'state': u'NJ', u'address': u'528 Hart Senate Office Building Washington DC 20510', u'party': u'Democrat', u'type': u'sen', u'class': 1}]",-11.664095,-8.637506,-0.82984475,-19.8631466667,-1.79110333333,-16.889765,-13.5988375,-3.75403333333,-29.2327425
23,both,N000032,senbillnelson,Bill Nelson,M,"[{u'end': u'1981-01-03', u'district': 9, u'start': u'1979-01-15', u'state': u'FL', u'party': u'Democrat', u'type': u'rep'}, {u'end': u'1983-01-03', u'district': 9, u'start': u'1981-01-05', u'state': u'FL', u'party': u'Democrat', u'type': u'rep'}, {u'end': u'1985-01-03', u'district': 11, u'start': u'1983-01-03', u'state': u'FL', u'party': u'Democrat', u'type': u'rep'}, {u'end': u'1987-01-03', u'district': 11, u'start': u'1985-01-03', u'state': u'FL', u'party': u'Democrat', u'type': u'rep'}, {u'end': u'1989-01-03', u'district': 11, u'start': u'1987-01-06', u'state': u'FL', u'party': u'Democrat', u'type': u'rep'}, {u'end': u'1991-01-03', u'district': 11, u'start': u'1989-01-03', u'state': u'FL', u'party': u'Democrat', u'type': u'rep'}, {u'end': u'2007-01-03', u'url': u'http://billnelson.senate.gov/', u'start': u'2001-01-03', u'state': u'FL', u'party': u'Democrat', u'type': u'sen', u'class': 1}, {u'fax': u'202-228-2183', u'end': u'2013-01-03', u'office': u'716 Hart Senate Office Building', u'phone': u'202-224-5274', u'url': u'http://billnelson.senate.gov/', u'contact_form': u'http://www.billnelson.senate.gov/contact/index.cfm', u'start': u'2007-01-04', u'state': u'FL', u'address': u'716 HART SENATE OFFICE BUILDING WASHINGTON DC 20510', u'party': u'Democrat', u'type': u'sen', u'class': 1}, {u'fax': u'202-228-2183', u'end': u'2019-01-03', u'office': u'716 Hart Senate Office Building', u'phone': u'202-224-5274', u'url': u'https://www.billnelson.senate.gov', u'state_rank': u'senior', u'contact_form': u'http://www.billnelson.senate.gov/contact-bill', u'start': u'2013-01-03', u'state': u'FL', u'address': u'716 Hart Senate Office Building Washington DC 20510', u'party': u'Democrat', u'type': u'sen', u'class': 1}]",,,,-2.97313,,,,,
24,left_only,S000033,sensanders,Bernard Sanders,M,"[{u'end': u'1993-01-03', u'district': 0, u'start': u'1991-01-03', u'state': u'VT', u'party': u'Independent', u'type': u'rep'}, {u'end': u'1995-01-03', u'district': 0, u'start': u'1993-01-05', u'state': u'VT', u'party': u'Independent', u'type': u'rep'}, {u'end': u'1997-01-03', u'district': 0, u'start': u'1995-01-04', u'state': u'VT', u'party': u'Independent', u'type': u'rep'}, {u'end': u'1999-01-03', u'district': 0, u'start': u'1997-01-07', u'state': u'VT', u'party': u'Independent', u'type': u'rep'}, {u'end': u'2001-01-03', u'district': 0, u'start': u'1999-01-06', u'state': u'VT', u'party': u'Independent', u'type': u'rep'}, {u'end': u'2003-01-03', u'district': 0, u'start': u'2001-01-03', u'state': u'VT', u'party': u'Independent', u'type': u'rep'}, {u'end': u'2005-01-03', u'district': 0, u'url': u'http://bernie.house.gov', u'start': u'2003-01-07', u'state': u'VT', u'party': u'Independent', u'type': u'rep'}, {u'end': u'2007-01-03', u'district': 0, u'url': u'http://bernie.house.gov', u'start': u'2005-01-04', u'state': u'VT', u'party': u'Independent', u'type': u'rep'}, {u'fax': u'202-228-0776', u'end': u'2013-01-03', u'office': u'332 Dirksen Senate Office Building', u'phone': u'202-224-5141', u'url': u'http://sanders.senate.gov/', u'contact_form': u'http://www.sanders.senate.gov/contact/', u'start': u'2007-01-04', u'state': u'VT', u'address': u'332 DIRKSEN SENATE OFFICE BUILDING WASHINGTON DC 20510', u'party': u'Independent', u'type': u'sen', u'class': 1}, {u'rss_url': u'http://www.sanders.senate.gov/rss/', u'fax': u'202-228-0776', u'end': u'2019-01-03', u'office': u'332 Dirksen Senate Office Building', u'phone': u'202-224-5141', u'url': u'http://www.sanders.senate.gov', u'state_rank': u'junior', u'contact_form': u'http://www.sanders.senate.gov/contact/comment', u'start': u'2013-01-03', u'state': u'VT', u'address': u'332 Dirksen Senate Office Building Washington DC 20510', u'party': u'Independent', u'type': u'sen', u'class': 1, u'caucus': u'Democrat'}]",,,,,,,,,
25,both,S000770,senstabenow,Debbie Stabenow,F,"[{u'end': u'1999-01-03', u'district': 8, u'start': u'1997-01-07', u'state': u'MI', u'party': u'Democrat', u'type': u'rep'}, {u'end': u'2001-01-03', u'district': 8, u'start': u'1999-01-06', u'state': u'MI', u'party': u'Democrat', u'type': u'rep'}, {u'end': u'2007-01-03', u'url': u'http://stabenow.senate.gov/', u'start': u'2001-01-03', u'state': u'MI', u'party': u'Democrat', u'type': u'sen', u'class': 1}, {u'fax': u'202-228-0325', u'end': u'2013-01-03', u'office': u'133 Hart Senate Office Building', u'phone': u'202-224-4822', u'url': u'http://stabenow.senate.gov/', u'contact_form': u'http://www.stabenow.senate.gov/?p=contact', u'start': u'2007-01-04', u'state': u'MI', u'address': u'133 HART SENATE OFFICE BUILDING WASHINGTON DC 20510', u'party': u'Democrat', u'type': u'sen', u'class': 1}, {u'rss_url': u'http://stabenow.senate.gov/rss/?p=news', u'fax': u'202-228-0325', u'end': u'2019-01-03', u'office': u'731 Hart Senate Office Building', u'phone': u'202-224-4822', u'url': u'http://www.stabenow.senate.gov', u'state_rank': u'senior', u'contact_form': u'http://www.stabenow.senate.gov/?p=contact', u'start': u'2013-01-03', u'state': u'MI', u'address': u'731 Hart Senate Office Building Washington DC 20510', u'party': u'Democrat', u'type': u'sen', u'class': 1}]",-63.2642207,-5.76666,-19.4640286667,-24.56805,-0.974929,-0.00416667,-1.0075165,-2.04545,
